date,store,product,category,units_sold,unit_price,discount_applied,payment_method
2021-07-16,Lagos Mall,rice 5kg,personal care,127,7943.15,0.15,cash
2023-02-22,Ibadan Plaza,Rice 5kg,House hold,131,2722.23,,POS
2020-01-21,lagos mall,Sugar 1kg,personal care,72,2012.25,0.1,pos
2023-12-31,Port Harcourt Outlet,Cooking Oil 1 Liter,Household,39,2749.76,0.15,Cash
2020-07-27,lagos mall,Detergent-2 KG,Household,42,6421.17,0.1,POS
2021-07-30,Port Harcourt Outlet,Sugar 1 KG,Groceries,111,736.82,0.15,POS
2023-09-25,Port Harcourt Outlet,rice 5kg,grocery,61,3057.5,,cash
2021-12-22,Abuja Central,Rice 5kg,Personal Care,36,3454.31,0.15,POS
2023-06-30,Lagos Mall,Rice 5kg,House hold,66,6241.51,0.0,
2024-07-25,Port Harcourt Outlet,Rice 5kg,Groceries,55,963.08,0.1,POS
2024-04-29,lagos mall,Toothpaste,Personal Care,42,7480.36,0.0,
2022-12-27,Port Harcourt Outlet,Tooth paste,House hold,87,4166.76,0.05,Cash
2024-12-22,Ibadan Plaza,Rice-5 KG,House hold,72,7402.07,0.1,pos
2022-04-05,Lagos Mall,Toothpaste,Household,-4,4226.27,,Transfer
2020-03-03,Abuja Central,Cooking Oil 1 Liter,personal care,46,4116.44,0.05,Transfer
2023-10-05,Abuja Central,rice 5kg,Personal Care,94,4351.42,,pos
2024-05-28,Lagos Mall,Soap-Bar,Groceries,28,6708.22,0.0,Transfer
2023-12-25,lagos mall,Detergent-2 KG,Household,66,1956.39,,Transfer
2020-05-01,lagos mall,Cooking Oil 1 Liter,Household,141,8988.44,0.15,
2021-11-11,Port Harcourt Outlet,Rice 5kg,Household,4,6532.81,0.1,pos
2024-05-22,Lagos Mall,Cooking Oil 1 Liter,personal care,17,2689.14,0.0,pos
2022-05-25,Abuja Central,Tooth paste,Household,96,7055.37,,POS
2023-09-20,Lagos Mall,rice 5kg,grocery,66,8884.38,0.0,pos
,Port Harcourt Outlet,Sugar 1 KG,House hold,97,6497.16,0.1,Cash
2023-11-13,lagos mall,Sugar 1kg,personal care,4,4042.54,0.05,POS
2021-02-04,Port Harcourt Outlet,Toothpaste,grocery,30,6351.14,0.1,pos
2023-12-17,Abuja Central,Detergent 2kg,House hold,12,1539.5,0.1,
2022-01-11,Abuja Central,Rice 5kg,Household,51,3840.63,0.1,Transfer
2021-03-23,Ibadan Plaza,Rice-5 KG,Household,28,1699.74,0.1,Transfer
2024-08-07,Lagos Mall,Rice 5kg,Household,116,431.25,0.0,
2022-06-14,Ibadan Plaza,Tooth paste,Groceries,128,3049.41,0.15,cash
2021-07-26,Port Harcourt Outlet,Soap Bar,House hold,37,7364.1,0.15,POS
2020-06-29,Port Harcourt Outlet,Sugar 1kg,Groceries,108,1954.7,,POS
2020-03-06,Abuja Central,Detergent 2kg,Groceries,51,7185.7,0.05,pos
2023-05-26,Lagos Mall,Toothpaste,grocery,102,7004.45,0.0,pos
2021-09-01,Lagos Mall,Cooking Oil 1 Liter,Household,84,3370.18,0.15,POS
2024-11-18,Abuja Central,Rice 5kg,Personal Care,24,5119.89,0.0,pos
2024-01-22,lagos mall,Toothpaste,personal care,137,4708.19,0.1,POS
2020-03-11,Ibadan Plaza,Cooking Oil 1L,grocery,101,1819.66,0.1,Transfer
2023-06-15,Port Harcourt Outlet,Tooth paste,Personal Care,95,5959.42,,cash
2024-11-30,Ibadan Plaza,Soap Bar,Groceries,66,6614.13,0.15,pos
2022-12-21,Lagos Mall,Soap Bar,Household,29,1073.67,,cash
2020-08-12,Abuja Central,Sugar 1 KG,Personal Care,145,7549.13,0.05,POS
2021-04-07,Abuja Central,Tooth paste,Household,38,718.93,0.15,
2024-04-10,Ibadan Plaza,Detergent-2 KG,House hold,50,2870.87,0.15,POS
2023-12-08,Port Harcourt Outlet,Rice 5kg,grocery,119,6789.38,0.1,POS
2021-12-20,Port Harcourt Outlet,Rice-5 KG,Household,112,5820.03,,pos
2024-02-11,lagos mall,Detergent 2kg,grocery,6,7858.37,,POS
2023-09-03,Lagos Mall,Soap-Bar,House hold,74,546.14,0.15,pos
2022-02-01,Ibadan Plaza,Tooth paste,House hold,127,4093.07,0.15,Cash
2021-01-31,lagos mall,Detergent-2 KG,personal care,99,3378.58,0.05,pos
2021-07-28,Abuja Central,Toothpaste,House hold,16,4103.77,0.05,Transfer
2022-02-08,Ibadan Plaza,Detergent-2 KG,House hold,105,8362.49,0.0,POS
2021-08-15,Lagos Mall,Rice-5 KG,personal care,81,3372.03,,Transfer
2021-01-08,Abuja Central,Cooking Oil 1L,Groceries,63,3676.93,0.15,Transfer
2024-11-08,Lagos Mall,Rice-5 KG,Household,54,1403.78,0.0,Cash
2024-12-07,Abuja Central,Soap Bar,grocery,135,998.03,0.1,cash
2022-03-28,Lagos Mall,Cooking Oil 1 Liter,personal care,136,4610.13,0.05,POS
2020-10-17,Lagos Mall,Rice 5kg,Household,91,3956.66,,pos
2021-05-06,Ibadan Plaza,Soap Bar,Personal Care,32,4479.63,0.0,
,Port Harcourt Outlet,Sugar 1 KG,personal care,36,8160.92,0.05,pos
2022-06-24,lagos mall,Rice-5 KG,Groceries,88,4598.39,0.1,Cash
2024-06-14,lagos mall,Rice 5kg,grocery,73,8343.04,0.15,pos
2024-10-21,Ibadan Plaza,Toothpaste,Household,113,2650.91,0.1,POS
2022-11-07,Port Harcourt Outlet,rice 5kg,Household,139,7687.48,0.05,Transfer
2023-12-23,Ibadan Plaza,Detergent 2kg,personal care,78,2836.33,0.1,
2021-03-14,lagos mall,rice 5kg,House hold,55,6742.31,,Cash
2024-02-22,Ibadan Plaza,Detergent-2 KG,House hold,82,4416.63,0.1,Transfer
2024-05-22,Ibadan Plaza,Detergent 2kg,Groceries,112,7336.25,,POS
2021-11-11,Ibadan Plaza,Rice-5 KG,personal care,44,520.28,0.05,cash
2020-04-27,Port Harcourt Outlet,Sugar 1kg,House hold,63,7110.01,,pos
2022-11-15,Abuja Central,Detergent 2kg,Groceries,148,3190.32,,pos
2021-12-28,lagos mall,rice 5kg,grocery,70,7363.92,0.05,Transfer
2022-11-09,Port Harcourt Outlet,Soap Bar,grocery,107,6572.48,0.0,Cash
,Lagos Mall,Soap Bar,House hold,46,367.98,0.1,pos
2022-11-19,Port Harcourt Outlet,Cooking Oil 1 Liter,Personal Care,108,8882.26,,
2021-05-15,Abuja Central,Soap Bar,personal care,61,3158.21,,Transfer
2024-11-10,lagos mall,Toothpaste,Personal Care,30,5058.88,0.0,POS
2023-07-13,Lagos Mall,rice 5kg,grocery,83,2084.47,0.1,cash
2024-04-04,lagos mall,Rice 5kg,Household,-5,6407.47,,POS
2024-08-19,Lagos Mall,Detergent-2 KG,Personal Care,52,2890.42,,
2021-06-14,lagos mall,Sugar 1 KG,grocery,96,2136.3,0.1,
2024-08-23,Ibadan Plaza,Rice-5 KG,Personal Care,4,5175.09,0.15,cash
,Abuja Central,Detergent-2 KG,Personal Care,119,5532.97,0.1,Cash
2020-06-21,Ibadan Plaza,Cooking Oil 1 Liter,Personal Care,20,7853.14,0.0,POS
2021-02-16,Abuja Central,Sugar 1kg,grocery,79,6636.2,0.0,Cash
2023-02-04,Port Harcourt Outlet,Tooth paste,personal care,8,6982.57,0.15,
2020-12-17,Abuja Central,Detergent 2kg,personal care,89,2682.33,0.05,Transfer
2024-06-18,Ibadan Plaza,Toothpaste,Groceries,4,2868.29,0.0,cash
2021-04-05,lagos mall,Tooth paste,grocery,3,8849.35,0.05,Transfer
2020-06-20,Abuja Central,Soap Bar,Personal Care,144,8250.03,,POS
2024-01-06,Port Harcourt Outlet,Detergent 2kg,House hold,95,3458.05,0.15,cash
2022-03-12,Lagos Mall,Sugar 1kg,Household,125,5448.64,0.1,Cash
2023-09-08,lagos mall,rice 5kg,personal care,90,4644.4,0.15,pos
2021-06-23,Abuja Central,Detergent-2 KG,Personal Care,77,6541.44,0.1,cash
2020-06-03,Port Harcourt Outlet,Soap Bar,Personal Care,-3,2597.75,0.05,pos
2023-02-26,Lagos Mall,Detergent 2kg,House hold,25,3471.71,0.05,pos
2024-07-01,Abuja Central,Rice 5kg,Groceries,75,6696.02,0.15,Cash
2022-02-06,Abuja Central,Toothpaste,Personal Care,120,3502.95,0.05,pos
2023-11-06,lagos mall,Sugar 1kg,House hold,78,3079.55,0.1,POS
2022-05-16,Abuja Central,Detergent 2kg,Personal Care,66,3355.43,0.05,Transfer
2024-02-01,Ibadan Plaza,Sugar 1kg,Household,-7,4816.35,0.15,pos
2020-12-01,lagos mall,Cooking Oil 1 Liter,grocery,123,3831.62,0.0,Cash
2023-08-14,Abuja Central,Cooking Oil 1L,Household,85,8912.38,,pos
2022-02-07,Ibadan Plaza,Detergent 2kg,Household,21,3797.81,0.05,cash
2024-11-19,Abuja Central,Soap Bar,grocery,55,6628.34,0.15,POS
,lagos mall,Rice-5 KG,grocery,131,5187.12,0.15,Cash
2020-09-12,Lagos Mall,Detergent 2kg,Groceries,100,2964.14,,Cash
2023-01-26,Abuja Central,Tooth paste,personal care,88,2341.19,,POS
2023-03-20,Abuja Central,Rice 5kg,personal care,20,4771.52,0.15,POS
2020-03-12,lagos mall,Rice 5kg,House hold,56,5088.15,,Cash
2020-07-17,Port Harcourt Outlet,Toothpaste,Groceries,16,1929.24,0.1,
2022-02-02,Lagos Mall,Rice 5kg,personal care,81,6672.39,0.0,pos
2024-12-08,Port Harcourt Outlet,Cooking Oil 1L,personal care,115,7166.7,,pos
2023-04-04,Ibadan Plaza,Sugar 1kg,Household,78,6441.71,0.05,cash
2022-04-05,lagos mall,Cooking Oil 1 Liter,Personal Care,43,3981.74,0.15,cash
2021-08-18,lagos mall,Soap Bar,Household,40,2124.36,,POS
2020-05-22,lagos mall,Rice-5 KG,grocery,67,4483.81,0.1,Transfer
2023-04-23,Port Harcourt Outlet,Cooking Oil 1 Liter,Personal Care,143,491.04,0.05,cash
2023-10-14,Lagos Mall,Rice-5 KG,grocery,109,1999.27,0.1,cash
2024-01-18,Ibadan Plaza,Detergent-2 KG,grocery,146,4312.37,0.15,
2021-09-27,Abuja Central,Detergent 2kg,Personal Care,103,884.73,0.0,
2020-06-12,Ibadan Plaza,Sugar 1 KG,grocery,57,2509.09,0.15,Transfer
2020-11-16,Lagos Mall,Rice 5kg,Household,145,1386.14,0.1,POS
2022-03-10,Abuja Central,Soap-Bar,Personal Care,110,8340.97,0.15,Transfer
2023-11-06,lagos mall,Detergent-2 KG,Groceries,58,3888.47,0.05,cash
2020-05-24,Abuja Central,Soap Bar,personal care,-1,7249.89,0.0,pos
2024-05-31,Ibadan Plaza,Rice-5 KG,House hold,-1,4386.64,0.1,Cash
2021-04-20,Ibadan Plaza,Sugar 1kg,personal care,9,6043.92,0.1,cash
2023-01-24,lagos mall,Soap-Bar,Personal Care,80,8128.13,0.0,
2021-07-08,Lagos Mall,Tooth paste,personal care,82,7746.81,,
2024-04-28,Ibadan Plaza,Detergent 2kg,Personal Care,74,1646.31,0.0,
2020-04-14,Abuja Central,Detergent 2kg,House hold,149,1823.18,,cash
2024-03-13,lagos mall,Tooth paste,personal care,76,4146.97,0.15,
2023-10-24,Port Harcourt Outlet,Cooking Oil 1L,Household,63,8992.11,0.05,Transfer
2021-06-21,Port Harcourt Outlet,Toothpaste,Groceries,64,2194.87,0.1,
2020-11-05,Abuja Central,Toothpaste,personal care,147,6078.18,0.0,
2023-10-17,lagos mall,Detergent 2kg,Personal Care,103,1195.58,0.05,POS
2024-02-21,lagos mall,Cooking Oil 1L,personal care,25,3142.77,0.05,Cash
2022-08-15,lagos mall,Rice-5 KG,Household,119,728.34,0.0,Transfer
2021-10-26,Port Harcourt Outlet,Rice-5 KG,Personal Care,145,3164.78,0.05,Transfer
2023-01-28,Lagos Mall,rice 5kg,Personal Care,42,2919.94,0.0,pos
2022-06-03,Port Harcourt Outlet,Sugar 1kg,personal care,61,1151.34,0.1,cash
2023-08-25,Port Harcourt Outlet,Soap Bar,grocery,-1,4586.52,0.1,
2021-02-28,Ibadan Plaza,Sugar 1kg,House hold,73,430.16,0.0,Cash
2023-05-22,Ibadan Plaza,Rice-5 KG,Groceries,95,970.93,0.0,POS
2022-11-03,Abuja Central,Detergent-2 KG,personal care,131,4527.9,0.0,pos
2022-06-06,Port Harcourt Outlet,Rice 5kg,personal care,106,3534.04,0.0,POS
2024-02-17,Lagos Mall,Detergent 2kg,grocery,22,6663.38,0.05,Transfer
2021-08-25,Abuja Central,rice 5kg,Groceries,-4,5048.76,0.15,cash
2024-01-31,Abuja Central,Soap-Bar,Personal Care,21,8711.02,0.0,cash
2023-09-29,Port Harcourt Outlet,Rice-5 KG,Groceries,111,8168.18,0.15,
2021-04-28,Abuja Central,rice 5kg,Groceries,139,8513.12,0.0,
2024-11-07,lagos mall,Sugar 1kg,Household,67,5390.0,0.15,Transfer
2021-10-11,Abuja Central,Rice-5 KG,personal care,92,1499.07,,pos
2021-05-18,Ibadan Plaza,rice 5kg,Household,50,2865.65,0.05,POS
2020-09-07,Lagos Mall,Detergent 2kg,House hold,105,8786.02,0.1,Cash
2021-01-17,Ibadan Plaza,Rice-5 KG,Groceries,19,8144.76,0.15,Cash
2024-09-30,lagos mall,Tooth paste,House hold,116,8910.26,0.15,POS
2020-01-05,Abuja Central,Cooking Oil 1L,personal care,147,8067.16,0.0,cash
2021-08-22,Ibadan Plaza,Cooking Oil 1 Liter,Groceries,17,7404.84,,pos
2022-03-06,lagos mall,Toothpaste,House hold,7,2456.07,0.0,pos
2022-05-10,lagos mall,Detergent 2kg,personal care,23,7618.93,0.15,cash
2023-06-17,lagos mall,Detergent 2kg,personal care,142,2384.4,0.05,
2022-05-25,Port Harcourt Outlet,Sugar 1kg,Groceries,115,4191.1,0.0,Transfer
2023-02-28,Abuja Central,Cooking Oil 1 Liter,Groceries,69,7544.43,0.1,cash
2020-07-07,Abuja Central,Detergent-2 KG,grocery,9,3654.12,0.15,cash
2022-09-10,Abuja Central,Toothpaste,grocery,30,4447.85,0.0,
2020-03-01,Abuja Central,Tooth paste,personal care,71,6522.03,,Cash
2020-02-15,Lagos Mall,Toothpaste,Household,106,605.98,,POS
,Ibadan Plaza,Rice 5kg,personal care,6,4143.58,0.15,cash
2023-05-29,lagos mall,Cooking Oil 1L,grocery,75,2015.61,0.15,Cash
2023-04-11,Port Harcourt Outlet,Cooking Oil 1L,Groceries,95,5289.08,0.15,cash
2024-11-16,Abuja Central,Tooth paste,Personal Care,-6,8810.31,0.1,pos
2023-07-19,Ibadan Plaza,Detergent-2 KG,Personal Care,61,7484.87,0.1,pos
2022-06-06,Port Harcourt Outlet,Cooking Oil 1L,Household,36,3585.95,,
2023-09-17,Port Harcourt Outlet,Toothpaste,House hold,22,5628.92,,Cash
2022-04-16,Lagos Mall,Sugar 1 KG,House hold,124,1842.89,0.05,Cash
2022-01-26,lagos mall,Sugar 1kg,grocery,87,6649.02,0.0,POS
2024-04-28,Lagos Mall,rice 5kg,Household,75,2905.63,,
,Abuja Central,rice 5kg,Personal Care,35,7774.49,,cash
2021-03-10,lagos mall,Cooking Oil 1L,Household,53,2041.9,0.0,cash
2021-12-03,Abuja Central,Detergent-2 KG,Household,131,353.78,0.0,pos
2020-03-22,Port Harcourt Outlet,Rice 5kg,Personal Care,6,7564.7,,POS
2022-12-24,lagos mall,Rice 5kg,personal care,78,6811.97,0.15,pos
,Abuja Central,Rice-5 KG,grocery,143,5695.4,,Cash
2022-03-18,lagos mall,Sugar 1kg,grocery,133,6923.51,,cash
2023-09-13,lagos mall,Detergent 2kg,personal care,119,4883.27,0.0,pos
2022-07-12,Port Harcourt Outlet,Toothpaste,personal care,15,3008.5,,Transfer
2022-01-14,Port Harcourt Outlet,Detergent 2kg,House hold,122,5621.47,0.1,Cash
2024-04-16,Lagos Mall,Detergent 2kg,Personal Care,26,2274.5,0.15,
2021-01-15,Port Harcourt Outlet,Rice 5kg,Groceries,32,7155.63,0.15,pos
2023-01-23,Ibadan Plaza,Sugar 1 KG,personal care,107,761.31,0.15,
2021-12-04,Abuja Central,Cooking Oil 1L,Personal Care,4,8529.86,0.15,
2022-08-08,lagos mall,Soap-Bar,grocery,15,6708.95,0.05,pos
2020-01-08,Ibadan Plaza,Soap Bar,Household,113,1827.94,0.15,Transfer
2020-05-06,Ibadan Plaza,Soap-Bar,personal care,35,8631.14,0.15,cash
2021-04-08,Abuja Central,Soap-Bar,Groceries,138,337.21,,
2023-04-12,Port Harcourt Outlet,Cooking Oil 1 Liter,Household,17,6909.01,0.05,
2022-03-31,Port Harcourt Outlet,Sugar 1 KG,Personal Care,98,4947.47,0.0,
2022-06-06,Abuja Central,Soap Bar,grocery,22,5923.0,0.1,Cash
2022-06-19,Ibadan Plaza,Sugar 1 KG,grocery,102,4667.45,0.1,Cash
2023-02-24,Lagos Mall,Toothpaste,Groceries,97,6109.83,0.05,Cash
2020-11-03,Lagos Mall,rice 5kg,Household,60,6506.34,0.1,pos
2022-07-10,Abuja Central,Cooking Oil 1L,grocery,7,6713.44,,pos
2022-06-08,Lagos Mall,Soap Bar,grocery,137,5677.75,,
2020-11-16,Lagos Mall,Tooth paste,House hold,101,3648.89,,Cash
2020-08-02,Port Harcourt Outlet,Rice-5 KG,Household,108,5664.62,,pos
2024-12-02,Port Harcourt Outlet,rice 5kg,House hold,36,2933.83,0.15,pos
2020-07-31,lagos mall,Soap-Bar,Personal Care,21,1537.52,,cash
2024-03-14,Ibadan Plaza,Cooking Oil 1 Liter,House hold,140,1616.5,,cash
2023-04-21,Lagos Mall,Sugar 1 KG,House hold,35,2512.34,0.15,pos
2020-04-01,Port Harcourt Outlet,Tooth paste,Groceries,137,6159.83,0.0,cash
2022-11-10,Lagos Mall,Cooking Oil 1L,House hold,44,866.31,,Transfer
2021-06-04,lagos mall,Cooking Oil 1L,Household,86,4676.29,0.0,Transfer
2021-05-01,Lagos Mall,Detergent-2 KG,Household,115,2107.72,0.0,cash
2024-02-16,Lagos Mall,Detergent 2kg,grocery,78,7871.14,0.1,cash
2024-01-15,Abuja Central,Detergent-2 KG,Household,108,6695.06,0.1,
2022-02-09,lagos mall,Sugar 1 KG,grocery,92,5828.08,0.1,Transfer
2021-10-17,Ibadan Plaza,rice 5kg,Household,63,7057.48,,POS
2024-05-31,Abuja Central,Cooking Oil 1 Liter,Personal Care,75,8046.74,0.05,
2020-09-25,lagos mall,Sugar 1kg,Groceries,142,1181.67,0.0,pos
2022-05-08,Ibadan Plaza,Toothpaste,House hold,22,8931.31,0.05,pos
2023-10-24,Abuja Central,rice 5kg,Household,95,460.6,0.15,cash
2023-10-31,Ibadan Plaza,Sugar 1kg,grocery,29,2517.6,0.05,POS
2023-01-12,Ibadan Plaza,Tooth paste,Household,26,3957.44,0.1,cash
2024-09-12,Abuja Central,Soap-Bar,personal care,9,2896.04,0.1,
2021-09-14,Lagos Mall,Tooth paste,Groceries,123,6378.02,0.0,POS
,Abuja Central,Rice 5kg,Personal Care,128,8573.4,0.1,Cash
2020-06-23,Ibadan Plaza,Sugar 1kg,Household,35,6855.64,0.1,Transfer
2021-05-26,Lagos Mall,Soap Bar,House hold,109,7749.07,,Transfer
,Port Harcourt Outlet,Sugar 1 KG,Groceries,35,5313.54,,POS
2020-01-31,Port Harcourt Outlet,rice 5kg,personal care,22,3450.04,0.15,pos
2020-06-08,Ibadan Plaza,Detergent 2kg,House hold,111,7543.01,0.1,Cash
2020-05-18,Lagos Mall,Soap-Bar,Groceries,30,441.91,0.1,cash
2022-10-06,Lagos Mall,Toothpaste,grocery,67,2634.35,0.15,cash
2024-07-16,Lagos Mall,Toothpaste,House hold,74,4490.17,,pos
2023-10-12,Ibadan Plaza,Sugar 1 KG,Personal Care,87,8884.81,0.0,
2023-06-29,Abuja Central,Rice 5kg,House hold,23,378.07,0.0,Cash
2020-11-10,Ibadan Plaza,Sugar 1 KG,House hold,94,2441.79,0.0,cash
2024-05-18,Abuja Central,Cooking Oil 1 Liter,grocery,30,1351.19,0.15,Cash
2021-10-11,lagos mall,Toothpaste,personal care,16,6933.41,0.15,cash
2023-05-24,Port Harcourt Outlet,Rice 5kg,grocery,65,2124.48,,Cash
2021-01-24,Ibadan Plaza,rice 5kg,House hold,21,447.81,0.0,POS
2022-01-14,Port Harcourt Outlet,Sugar 1kg,Groceries,68,4986.36,,pos
2020-08-26,Ibadan Plaza,Sugar 1kg,Personal Care,4,5544.69,0.0,pos
2020-05-14,lagos mall,Cooking Oil 1L,Personal Care,128,2834.73,0.05,
2020-11-16,Ibadan Plaza,Soap-Bar,Household,-5,2675.36,0.05,cash
2022-12-15,Port Harcourt Outlet,Sugar 1kg,Household,-3,7229.33,0.0,POS
2021-02-07,lagos mall,Cooking Oil 1 Liter,House hold,101,8578.07,0.15,POS
2023-04-09,lagos mall,rice 5kg,Personal Care,-6,3081.12,0.1,Transfer
2024-03-06,Port Harcourt Outlet,Detergent 2kg,Household,80,6534.27,0.0,Cash
,Abuja Central,Soap Bar,House hold,145,3838.74,0.05,Transfer
2023-06-07,Lagos Mall,Toothpaste,Groceries,130,4432.98,0.05,cash
2023-09-05,Abuja Central,Soap Bar,Groceries,95,4133.35,0.0,
2024-08-27,lagos mall,Cooking Oil 1L,grocery,17,8315.26,0.0,POS
2022-08-29,Abuja Central,Soap Bar,Groceries,79,5917.29,,POS
2022-04-12,Ibadan Plaza,Tooth paste,Household,91,1545.39,0.1,POS
2021-11-18,Abuja Central,Toothpaste,personal care,100,6244.36,0.1,Transfer
2022-06-18,lagos mall,rice 5kg,House hold,75,5748.92,0.1,POS
2024-07-09,Abuja Central,Detergent 2kg,grocery,146,7275.77,0.15,
2021-06-12,Ibadan Plaza,Detergent-2 KG,Groceries,104,7378.6,0.1,POS
2022-07-10,Ibadan Plaza,Rice 5kg,personal care,13,4154.58,,cash
2024-10-13,Ibadan Plaza,Sugar 1kg,Groceries,32,8716.28,0.0,pos
2021-08-15,Port Harcourt Outlet,Tooth paste,Groceries,69,2721.78,0.05,Cash
2022-10-15,Abuja Central,Rice-5 KG,House hold,140,3067.46,0.15,Transfer
2024-05-14,Abuja Central,Sugar 1kg,personal care,6,8958.71,,
2023-07-12,Lagos Mall,Rice-5 KG,Groceries,129,7731.95,,
2024-10-13,Abuja Central,Cooking Oil 1 Liter,House hold,119,8371.9,,cash
2021-12-06,Ibadan Plaza,Sugar 1kg,Household,57,7489.26,0.1,cash
2020-12-27,Lagos Mall,Sugar 1kg,House hold,97,7970.32,,cash
2021-02-07,Port Harcourt Outlet,Soap Bar,House hold,133,8776.42,,POS
2020-01-02,Abuja Central,Rice-5 KG,Household,41,1846.8,0.0,POS
2020-03-07,lagos mall,rice 5kg,personal care,143,5967.78,,pos
2023-12-03,Abuja Central,Sugar 1kg,grocery,114,1656.02,0.1,pos
2024-07-25,lagos mall,Cooking Oil 1L,Groceries,77,2412.3,,POS
2022-05-20,Lagos Mall,Sugar 1kg,Household,106,2278.42,0.1,pos
2024-09-04,Ibadan Plaza,Cooking Oil 1 Liter,grocery,41,7340.2,0.15,
2022-03-13,lagos mall,Sugar 1 KG,grocery,86,7407.89,0.05,Transfer
2024-11-19,Abuja Central,Detergent-2 KG,Household,50,6354.65,0.0,Cash
2022-01-06,Ibadan Plaza,Sugar 1 KG,House hold,7,1912.21,,cash
2021-06-26,Port Harcourt Outlet,Sugar 1 KG,Personal Care,53,1703.51,0.1,Cash
2024-11-01,Ibadan Plaza,Soap-Bar,personal care,113,4349.42,0.05,POS
,lagos mall,Sugar 1 KG,Personal Care,41,781.74,0.15,
2020-11-20,Abuja Central,Cooking Oil 1 Liter,Personal Care,56,3771.06,0.15,cash
2020-03-30,Abuja Central,Rice 5kg,Household,149,3286.47,0.05,Transfer
2022-09-21,Port Harcourt Outlet,Cooking Oil 1L,Personal Care,139,4056.09,0.1,pos
2022-08-09,lagos mall,Sugar 1 KG,personal care,-8,8558.74,,pos
2024-05-14,Lagos Mall,Cooking Oil 1L,grocery,147,7674.17,0.05,
2020-08-13,Port Harcourt Outlet,Cooking Oil 1L,Household,99,5593.41,0.0,
2021-07-01,Port Harcourt Outlet,rice 5kg,Groceries,82,2418.75,0.15,Cash
2021-12-09,Port Harcourt Outlet,rice 5kg,personal care,26,860.74,,
2020-08-06,Lagos Mall,Detergent 2kg,Groceries,54,6604.86,0.1,Transfer
2020-04-22,Port Harcourt Outlet,Rice-5 KG,grocery,136,3007.67,0.1,pos
2023-12-31,Port Harcourt Outlet,rice 5kg,Personal Care,45,1963.64,0.05,pos
2024-10-05,Lagos Mall,rice 5kg,personal care,99,4628.59,0.1,Transfer
2021-02-19,Ibadan Plaza,Soap-Bar,Household,74,5339.66,0.0,
2023-03-07,Port Harcourt Outlet,Detergent 2kg,House hold,56,2623.87,0.1,pos
2023-09-17,lagos mall,Detergent 2kg,grocery,113,8923.4,,pos
2021-07-23,Lagos Mall,Sugar 1 KG,Personal Care,67,2609.6,0.0,
2023-03-19,Abuja Central,Cooking Oil 1 Liter,Groceries,0,5824.6,,
2021-09-07,Ibadan Plaza,rice 5kg,Household,38,1969.7,0.1,POS
2020-07-17,Port Harcourt Outlet,Rice-5 KG,Groceries,38,365.95,0.0,pos
2022-01-16,Ibadan Plaza,Rice-5 KG,Groceries,95,1091.97,0.05,Cash
2023-06-15,Port Harcourt Outlet,Soap-Bar,House hold,45,8879.39,0.0,POS
2024-07-25,Abuja Central,Toothpaste,Groceries,88,5670.91,0.0,
2023-12-10,lagos mall,Rice-5 KG,personal care,112,4932.51,0.1,cash
2023-08-24,Ibadan Plaza,Cooking Oil 1L,grocery,62,992.06,0.15,cash
2020-01-31,Lagos Mall,Rice-5 KG,Household,57,2846.4,0.05,Cash
2023-11-06,Ibadan Plaza,Soap Bar,House hold,68,4757.17,,pos
2021-10-27,Lagos Mall,rice 5kg,personal care,133,2288.89,,
2022-04-23,Port Harcourt Outlet,Tooth paste,grocery,135,7959.21,0.15,Transfer
2024-04-11,Port Harcourt Outlet,Sugar 1kg,Personal Care,100,8169.36,0.05,pos
2020-11-15,Abuja Central,rice 5kg,personal care,14,6785.05,0.1,
2024-08-03,Port Harcourt Outlet,Rice-5 KG,personal care,7,3973.85,,cash
2023-10-03,Ibadan Plaza,Detergent 2kg,Groceries,19,8043.67,0.15,POS
2024-11-10,Port Harcourt Outlet,Detergent 2kg,grocery,29,1513.99,0.0,Transfer
2020-12-05,Lagos Mall,Soap-Bar,personal care,129,1228.96,0.05,pos
2023-12-16,Lagos Mall,Sugar 1kg,grocery,87,6213.51,0.0,cash
2022-05-02,Lagos Mall,rice 5kg,personal care,79,5321.48,0.1,cash
2024-02-20,Lagos Mall,Tooth paste,Personal Care,121,6191.37,0.1,POS
2024-12-25,Port Harcourt Outlet,Cooking Oil 1 Liter,Household,17,1450.03,0.1,POS
2020-09-12,Port Harcourt Outlet,Cooking Oil 1 Liter,personal care,116,5881.59,0.15,POS
2024-10-20,Lagos Mall,Soap-Bar,personal care,125,1693.25,,
2023-01-09,lagos mall,Soap-Bar,grocery,109,6949.2,0.1,
2020-04-28,Lagos Mall,Toothpaste,personal care,147,2938.46,0.1,Cash
2020-08-28,Abuja Central,Tooth paste,Household,114,7953.81,0.15,Cash
2022-12-29,lagos mall,Rice-5 KG,personal care,95,3069.66,0.0,POS
2024-07-15,Port Harcourt Outlet,Cooking Oil 1 Liter,grocery,77,5967.6,0.15,Transfer
2023-01-31,Abuja Central,Rice 5kg,Personal Care,129,1591.36,0.05,pos
2021-08-11,Port Harcourt Outlet,Detergent-2 KG,House hold,131,6972.2,0.05,POS
2021-10-28,Lagos Mall,Sugar 1 KG,House hold,103,5603.42,0.15,Cash
2024-02-08,Lagos Mall,Cooking Oil 1L,personal care,97,562.12,0.15,POS
